liga,family,period,prob_bin,bin_lo,bin_hi,n,mean_pred,observed_freq,gap
la-liga,cartoes_1x2,FT,6,0.60,0.70,70,0.631677,0.500000,-0.131677
la-liga,cartoes_1x2,FT,7,0.70,0.80,4,0.728569,0.250000,-0.478569
la-liga,chutes,FT,0,0.00,0.10,20106,0.033728,0.071919,0.038191
la-liga,chutes,FT,1,0.10,0.20,10532,0.147742,0.204140,0.056397
la-liga,chutes,FT,2,0.20,0.30,8116,0.248403,0.293618,0.045215
la-liga,chutes,FT,3,0.30,0.40,7428,0.350143,0.380318,0.030175
la-liga,chutes,FT,4,0.40,0.50,6828,0.448879,0.463533,0.014654
la-liga,chutes,FT,5,0.50,0.60,6828,0.551121,0.536467,-0.014654
la-liga,chutes,FT,6,0.60,0.70,7428,0.649857,0.619682,-0.030175
la-liga,chutes,FT,7,0.70,0.80,8116,0.751597,0.706382,-0.045215
la-liga,chutes,FT,8,0.80,0.90,10532,0.852258,0.795860,-0.056397
la-liga,chutes,FT,9,0.90,1.00,20106,0.966272,0.928081,-0.038191
la-liga,chutes,HT,0,0.00,0.10,8609,0.044810,0.001859,-0.042952
la-liga,chutes,HT,1,0.10,0.20,4834,0.146713,0.014481,-0.132232
la-liga,chutes,HT,2,0.20,0.30,3173,0.248315,0.073747,-0.174567
la-liga,chutes,HT,3,0.30,0.40,2899,0.347497,0.261125,-0.086373
la-liga,chutes,HT,4,0.40,0.50,2715,0.453762,0.465193,0.011432
la-liga,chutes,HT,5,0.50,0.60,2715,0.546238,0.534807,-0.011432
la-liga,chutes,HT,6,0.60,0.70,2899,0.652503,0.738875,0.086373
la-liga,chutes,HT,7,0.70,0.80,3173,0.751685,0.926253,0.174567
la-liga,chutes,HT,8,0.80,0.90,4834,0.853287,0.985519,0.132232
la-liga,chutes,HT,9,0.90,1.00,8609,0.955190,0.998141,0.042952
la-liga,chutes_alvo,FT,0,0.00,0.10,4733,0.085935,0.107965,0.022030
la-liga,chutes_alvo,FT,1,0.10,0.20,2656,0.166113,0.172816,0.006703
la-liga,chutes_alvo,FT,2,0.20,0.30,9739,0.235242,0.262142,0.026900
la-liga,chutes_alvo,FT,3,0.30,0.40,4827,0.361405,0.376010,0.014605
la-liga,chutes_alvo,FT,4,0.40,0.50,7115,0.423731,0.429093,0.005362
la-liga,chutes_alvo,FT,5,0.50,0.60,7115,0.576269,0.570907,-0.005362
la-liga,chutes_alvo,FT,6,0.60,0.70,4827,0.638595,0.623990,-0.014605
la-liga,chutes_alvo,FT,7,0.70,0.80,9739,0.764758,0.737858,-0.026900
la-liga,chutes_alvo,FT,8,0.80,0.90,2656,0.833887,0.827184,-0.006703
la-liga,chutes_alvo,FT,9,0.90,1.00,4733,0.914065,0.892035,-0.022030
la-liga,chutes_alvo,HT,1,0.10,0.20,2762,0.192582,0.045257,-0.147325
la-liga,chutes_alvo,HT,2,0.20,0.30,5788,0.225046,0.698169,0.473123
la-liga,chutes_alvo,HT,3,0.30,0.40,1996,0.368850,0.168838,-0.200013
la-liga,chutes_alvo,HT,4,0.40,0.50,4844,0.465750,0.899050,0.433300
la-liga,chutes_alvo,HT,5,0.50,0.60,4844,0.534250,0.100950,-0.433300
la-liga,chutes_alvo,HT,6,0.60,0.70,1996,0.631150,0.831162,0.200013
la-liga,chutes_alvo,HT,7,0.70,0.80,5788,0.774954,0.301831,-0.473123
la-liga,chutes_alvo,HT,8,0.80,0.90,2762,0.807418,0.954743,0.147325
la-liga,correct_score,FT,0,0.00,0.10,42910,0.023897,0.026754,0.002857
la-liga,correct_score,FT,1,0.10,0.20,4697,0.130367,0.112412,-0.017955
la-liga,correct_score,FT,2,0.20,0.30,214,0.233866,0.098131,-0.135735
la-liga,correct_score,FT,3,0.30,0.40,44,0.342784,0.227273,-0.115512
la-liga,correct_score,FT,4,0.40,0.50,13,0.451596,0.230769,-0.220826
la-liga,correct_score,FT,5,0.50,0.60,1,0.514902,0.000000,-0.514902
la-liga,correct_score,FT,7,0.70,0.80,1,0.745612,0.000000,-0.745612
la-liga,correct_score,HT,0,0.00,0.10,11636,0.034292,0.043744,0.009452
la-liga,correct_score,HT,1,0.10,0.20,2325,0.140455,0.144516,0.004061
la-liga,correct_score,HT,2,0.20,0.30,1804,0.249762,0.231707,-0.018055
la-liga,correct_score,HT,3,0.30,0.40,750,0.348437,0.304000,-0.044437
la-liga,correct_score,HT,4,0.40,0.50,474,0.441825,0.367089,-0.074737
la-liga,correct_score,HT,5,0.50,0.60,85,0.538281,0.400000,-0.138281
la-liga,correct_score,HT,6,0.60,0.70,20,0.638067,0.450000,-0.188067
la-liga,correct_score,HT,7,0.70,0.80,5,0.739404,0.200000,-0.539404
la-liga,correct_score,HT,8,0.80,0.90,1,0.889212,1.000000,0.110788
la-liga,dnb,2T,0,0.00,0.10,144,0.065460,0.152778,0.087318
la-liga,dnb,2T,1,0.10,0.20,275,0.150014,0.309091,0.159077
la-liga,dnb,2T,2,0.20,0.30,267,0.251368,0.385768,0.134399
la-liga,dnb,2T,3,0.30,0.40,226,0.348244,0.438053,0.089809
la-liga,dnb,2T,4,0.40,0.50,198,0.448205,0.535354,0.087148
la-liga,dnb,2T,5,0.50,0.60,198,0.551795,0.464646,-0.087148
la-liga,dnb,2T,6,0.60,0.70,226,0.651756,0.561947,-0.089809
la-liga,dnb,2T,7,0.70,0.80,267,0.748632,0.614232,-0.134399
la-liga,dnb,2T,8,0.80,0.90,275,0.849986,0.690909,-0.159077
la-liga,dnb,2T,9,0.90,1.00,144,0.934540,0.847222,-0.087318
la-liga,dnb,FT,0,0.00,0.10,297,0.057352,0.144781,0.087429
la-liga,dnb,FT,1,0.10,0.20,279,0.149363,0.254480,0.105117
la-liga,dnb,FT,2,0.20,0.30,273,0.248765,0.388278,0.139513
la-liga,dnb,FT,3,0.30,0.40,233,0.349815,0.459227,0.109412
la-liga,dnb,FT,4,0.40,0.50,186,0.446672,0.586022,0.139350
la-liga,dnb,FT,5,0.50,0.60,186,0.553328,0.413978,-0.139350
la-liga,dnb,FT,6,0.60,0.70,233,0.650185,0.540773,-0.109412
la-liga,dnb,FT,7,0.70,0.80,273,0.751235,0.611722,-0.139513
la-liga,dnb,FT,8,0.80,0.90,279,0.850637,0.745520,-0.105117
la-liga,dnb,FT,9,0.90,1.00,297,0.942648,0.855219,-0.087429
la-liga,dnb,HT,0,0.00,0.10,89,0.070565,0.224719,0.154154
la-liga,dnb,HT,1,0.10,0.20,225,0.154647,0.275556,0.120909
la-liga,dnb,HT,2,0.20,0.30,241,0.251292,0.352697,0.101405
la-liga,dnb,HT,3,0.30,0.40,206,0.348515,0.461165,0.112650
la-liga,dnb,HT,4,0.40,0.50,196,0.446736,0.566327,0.119591
la-liga,dnb,HT,5,0.50,0.60,196,0.553264,0.433673,-0.119591
la-liga,dnb,HT,6,0.60,0.70,206,0.651485,0.538835,-0.112650
la-liga,dnb,HT,7,0.70,0.80,241,0.748708,0.647303,-0.101405
la-liga,dnb,HT,8,0.80,0.90,225,0.845353,0.724444,-0.120909
la-liga,dnb,HT,9,0.90,1.00,89,0.929435,0.775281,-0.154154
la-liga,dupla,2T,1,0.10,0.20,42,0.164786,0.285714,0.120928
la-liga,dupla,2T,2,0.20,0.30,121,0.257901,0.429752,0.171851
la-liga,dupla,2T,3,0.30,0.40,239,0.351489,0.518828,0.167340
la-liga,dupla,2T,4,0.40,0.50,369,0.455887,0.542005,0.086118
la-liga,dupla,2T,5,0.50,0.60,811,0.560502,0.626387,0.065885
la-liga,dupla,2T,6,0.60,0.70,1366,0.647115,0.657394,0.010279
la-liga,dupla,2T,7,0.70,0.80,946,0.749678,0.687104,-0.062575
la-liga,dupla,2T,8,0.80,0.90,845,0.849033,0.766864,-0.082169
la-liga,dupla,2T,9,0.90,1.00,391,0.932201,0.838875,-0.093326
la-liga,dupla,FT,0,0.00,0.10,46,0.070431,0.152174,0.081743
la-liga,dupla,FT,1,0.10,0.20,173,0.155486,0.242775,0.087289
la-liga,dupla,FT,2,0.20,0.30,237,0.250805,0.392405,0.141600
la-liga,dupla,FT,3,0.30,0.40,296,0.351460,0.489865,0.138405
la-liga,dupla,FT,4,0.40,0.50,380,0.452385,0.568421,0.116036
la-liga,dupla,FT,5,0.50,0.60,419,0.551611,0.599045,0.047434
la-liga,dupla,FT,6,0.60,0.70,656,0.661321,0.676829,0.015509
la-liga,dupla,FT,7,0.70,0.80,1383,0.747151,0.699205,-0.047946
la-liga,dupla,FT,8,0.80,0.90,989,0.848113,0.786653,-0.061460
la-liga,dupla,FT,9,0.90,1.00,551,0.939088,0.865699,-0.073389
la-liga,dupla,HT,1,0.10,0.20,1,0.110788,0.000000,-0.110788
la-liga,dupla,HT,2,0.20,0.30,40,0.265432,0.475000,0.209568
la-liga,dupla,HT,3,0.30,0.40,149,0.360696,0.483221,0.122525
la-liga,dupla,HT,4,0.40,0.50,644,0.462340,0.503106,0.040765
la-liga,dupla,HT,5,0.50,0.60,1186,0.549559,0.589376,0.039817
la-liga,dupla,HT,6,0.60,0.70,965,0.648525,0.667358,0.018832
la-liga,dupla,HT,7,0.70,0.80,777,0.750890,0.728443,-0.022447
la-liga,dupla,HT,8,0.80,0.90,943,0.851174,0.773065,-0.078109
la-liga,dupla,HT,9,0.90,1.00,425,0.927243,0.863529,-0.063714
la-liga,escanteios,FT,0,0.00,0.10,6427,0.058845,0.098024,0.039179
la-liga,escanteios,FT,1,0.10,0.20,7787,0.149057,0.190702,0.041645
la-liga,escanteios,FT,2,0.20,0.30,7101,0.249139,0.290663,0.041524
la-liga,escanteios,FT,3,0.30,0.40,6595,0.349513,0.364215,0.014702
la-liga,escanteios,FT,4,0.40,0.50,6290,0.451059,0.465819,0.014760
la-liga,escanteios,FT,5,0.50,0.60,6290,0.548941,0.534181,-0.014760
la-liga,escanteios,FT,6,0.60,0.70,6595,0.650487,0.635785,-0.014702
la-liga,escanteios,FT,7,0.70,0.80,7101,0.750861,0.709337,-0.041524
la-liga,escanteios,FT,8,0.80,0.90,7787,0.850943,0.809298,-0.041645
la-liga,escanteios,FT,9,0.90,1.00,6427,0.941155,0.901976,-0.039179
la-liga,escanteios,HT,0,0.00,0.10,5615,0.058646,0.100623,0.041977
la-liga,escanteios,HT,1,0.10,0.20,6680,0.149249,0.191916,0.042668
la-liga,escanteios,HT,2,0.20,0.30,4821,0.245546,0.279403,0.033857
la-liga,escanteios,HT,3,0.30,0.40,4327,0.349723,0.370002,0.020279
la-liga,escanteios,HT,4,0.40,0.50,4207,0.451599,0.456145,0.004546
la-liga,escanteios,HT,5,0.50,0.60,4207,0.548401,0.543855,-0.004546
la-liga,escanteios,HT,6,0.60,0.70,4327,0.650277,0.629998,-0.020279
la-liga,escanteios,HT,7,0.70,0.80,4821,0.754454,0.720597,-0.033857
la-liga,escanteios,HT,8,0.80,0.90,6680,0.850751,0.808084,-0.042668
la-liga,escanteios,HT,9,0.90,1.00,5615,0.941354,0.899377,-0.041977
la-liga,escanteios_1x2,FT,0,0.00,0.10,317,0.082817,0.091483,0.008666
la-liga,escanteios_1x2,FT,1,0.10,0.20,1734,0.130947,0.120531,-0.010417
la-liga,escanteios_1x2,FT,2,0.20,0.30,563,0.251717,0.310835,0.059118
la-liga,escanteios_1x2,FT,3,0.30,0.40,599,0.351475,0.387312,0.035838
la-liga,escanteios_1x2,FT,4,0.40,0.50,618,0.449875,0.467638,0.017763
la-liga,escanteios_1x2,FT,5,0.50,0.60,526,0.547974,0.517110,-0.030864
la-liga,escanteios_1x2,FT,6,0.60,0.70,447,0.645338,0.583893,-0.061445
la-liga,escanteios_1x2,FT,7,0.70,0.80,241,0.741106,0.730290,-0.010816
la-liga,escanteios_1x2,FT,8,0.80,0.90,83,0.834768,0.783133,-0.051636
la-liga,escanteios_1x2,FT,9,0.90,1.00,2,0.909549,1.000000,0.090451
la-liga,escanteios_1x2,HT,1,0.10,0.20,890,0.181448,0.151685,-0.029762
la-liga,escanteios_1x2,HT,2,0.20,0.30,1648,0.231852,0.204490,-0.027361
la-liga,escanteios_1x2,HT,3,0.30,0.40,947,0.351682,0.376980,0.025298
la-liga,escanteios_1x2,HT,4,0.40,0.50,868,0.448058,0.481567,0.033509
la-liga,escanteios_1x2,HT,5,0.50,0.60,570,0.543830,0.550877,0.007047
la-liga,escanteios_1x2,HT,6,0.60,0.70,187,0.641695,0.716578,0.074882
la-liga,escanteios_1x2,HT,7,0.70,0.80,20,0.724139,0.750000,0.025861
la-liga,escanteios_exato,FT,0,0.00,0.10,19394,0.038129,0.042745,0.004617
la-liga,escanteios_exato,FT,1,0.10,0.20,7918,0.121114,0.111013,-0.010101
la-liga,escanteios_exato,FT,2,0.20,0.30,43,0.230801,0.046512,-0.184290
la-liga,escanteios_exato,FT,3,0.30,0.40,5,0.325584,0.000000,-0.325584
la-liga,faltas,FT,0,0.00,0.10,4834,0.056096,0.085643,0.029548
la-liga,faltas,FT,1,0.10,0.20,4928,0.151987,0.195414,0.043427
la-liga,faltas,FT,2,0.20,0.30,4427,0.249645,0.280777,0.031132
la-liga,faltas,FT,3,0.30,0.40,4978,0.352646,0.371635,0.018989
la-liga,faltas,FT,4,0.40,0.50,4773,0.449615,0.454641,0.005026
la-liga,faltas,FT,5,0.50,0.60,4773,0.550385,0.545359,-0.005026
la-liga,faltas,FT,6,0.60,0.70,4978,0.647354,0.628365,-0.018989
la-liga,faltas,FT,7,0.70,0.80,4427,0.750355,0.719223,-0.031132
la-liga,faltas,FT,8,0.80,0.90,4928,0.848013,0.804586,-0.043427
la-liga,faltas,FT,9,0.90,1.00,4834,0.943904,0.914357,-0.029548
la-liga,gols,2T,0,0.00,0.10,1430,0.057281,0.058741,0.001460
la-liga,gols,2T,1,0.10,0.20,1767,0.150799,0.156763,0.005964
la-liga,gols,2T,2,0.20,0.30,1491,0.246497,0.220657,-0.025840
la-liga,gols,2T,3,0.30,0.40,1079,0.348422,0.343837,-0.004585
la-liga,gols,2T,4,0.40,0.50,1073,0.451319,0.476235,0.024916
la-liga,gols,2T,5,0.50,0.60,1073,0.548681,0.523765,-0.024916
la-liga,gols,2T,6,0.60,0.70,1079,0.651578,0.656163,0.004585
la-liga,gols,2T,7,0.70,0.80,1491,0.753503,0.779343,0.025840
la-liga,gols,2T,8,0.80,0.90,1767,0.849201,0.843237,-0.005964
la-liga,gols,2T,9,0.90,1.00,1430,0.942719,0.941259,-0.001460
la-liga,gols,FT,0,0.00,0.10,11624,0.035627,0.048176,0.012549
la-liga,gols,FT,1,0.10,0.20,5022,0.146382,0.163680,0.017297
la-liga,gols,FT,2,0.20,0.30,3855,0.249169,0.260960,0.011791
la-liga,gols,FT,3,0.30,0.40,3410,0.350209,0.348094,-0.002115
la-liga,gols,FT,4,0.40,0.50,3449,0.450346,0.455204,0.004859
la-liga,gols,FT,5,0.50,0.60,3449,0.549654,0.544796,-0.004859
la-liga,gols,FT,6,0.60,0.70,3410,0.649791,0.651906,0.002115
la-liga,gols,FT,7,0.70,0.80,3855,0.750831,0.739040,-0.011791
la-liga,gols,FT,8,0.80,0.90,5022,0.853618,0.836320,-0.017297
la-liga,gols,FT,9,0.90,1.00,11624,0.964373,0.951824,-0.012549
la-liga,gols,HT,0,0.00,0.10,4851,0.043550,0.065760,0.022210
la-liga,gols,HT,1,0.10,0.20,2078,0.148037,0.186237,0.038200
la-liga,gols,HT,2,0.20,0.30,2480,0.251964,0.300000,0.048036
la-liga,gols,HT,3,0.30,0.40,2382,0.348816,0.365659,0.016843
la-liga,gols,HT,4,0.40,0.50,1889,0.447248,0.440974,-0.006274
la-liga,gols,HT,5,0.50,0.60,1889,0.552752,0.559026,0.006274
la-liga,gols,HT,6,0.60,0.70,2382,0.651184,0.634341,-0.016843
la-liga,gols,HT,7,0.70,0.80,2480,0.748036,0.700000,-0.048036
la-liga,gols,HT,8,0.80,0.90,2078,0.851963,0.813763,-0.038200
la-liga,gols,HT,9,0.90,1.00,4851,0.956450,0.934240,-0.022210
la-liga,handicap,FT,0,0.00,0.10,6198,0.039634,0.059374,0.019740
la-liga,handicap,FT,1,0.10,0.20,3698,0.150037,0.154949,0.004912
la-liga,handicap,FT,2,0.20,0.30,3064,0.238588,0.229112,-0.009476
la-liga,handicap,FT,3,0.30,0.40,922,0.349515,0.351410,0.001895
la-liga,handicap,FT,4,0.40,0.50,843,0.449894,0.462633,0.012740
la-liga,handicap,FT,5,0.50,0.60,818,0.550017,0.572127,0.022110
la-liga,handicap,FT,6,0.60,0.70,832,0.650416,0.663462,0.013046
la-liga,handicap,FT,7,0.70,0.80,1028,0.750694,0.725681,-0.025013
la-liga,handicap,FT,8,0.80,0.90,1250,0.851712,0.818400,-0.033312
la-liga,handicap,FT,9,0.90,1.00,1867,0.953161,0.907338,-0.045823
la-liga,htft,FULL,0,0.00,0.10,9368,0.034177,0.051985,0.017809
la-liga,htft,FULL,1,0.10,0.20,2899,0.150594,0.157986,0.007391
la-liga,htft,FULL,2,0.20,0.30,2064,0.235826,0.198159,-0.037667
la-liga,htft,FULL,3,0.30,0.40,488,0.346948,0.264344,-0.082604
la-liga,htft,FULL,4,0.40,0.50,273,0.447104,0.307692,-0.139412
la-liga,htft,FULL,5,0.50,0.60,190,0.544540,0.452632,-0.091909
la-liga,htft,FULL,6,0.60,0.70,78,0.638773,0.512821,-0.125952
la-liga,htft,FULL,7,0.70,0.80,30,0.728571,0.566667,-0.161904
la-liga,impedimentos,FT,0,0.00,0.10,1174,0.078270,0.178876,0.100605
la-liga,impedimentos,FT,1,0.10,0.20,3487,0.149564,0.235159,0.085595
la-liga,impedimentos,FT,2,0.20,0.30,3738,0.252001,0.315677,0.063676
la-liga,impedimentos,FT,3,0.30,0.40,4468,0.348888,0.391003,0.042114
la-liga,impedimentos,FT,4,0.40,0.50,4233,0.449565,0.452634,0.003069
la-liga,impedimentos,FT,5,0.50,0.60,4233,0.550435,0.547366,-0.003069
la-liga,impedimentos,FT,6,0.60,0.70,4468,0.651112,0.608997,-0.042114
la-liga,impedimentos,FT,7,0.70,0.80,3738,0.747999,0.684323,-0.063676
la-liga,impedimentos,FT,8,0.80,0.90,3487,0.850436,0.764841,-0.085595
la-liga,impedimentos,FT,9,0.90,1.00,1174,0.921730,0.821124,-0.100605
la-liga,marca,FT,0,0.00,0.10,373,0.061474,0.123324,0.061850
la-liga,marca,FT,1,0.10,0.20,572,0.151327,0.185315,0.033988
la-liga,marca,FT,2,0.20,0.30,680,0.249848,0.254412,0.004563
la-liga,marca,FT,3,0.30,0.40,768,0.352005,0.341146,-0.010859
la-liga,marca,FT,4,0.40,0.50,1027,0.450178,0.469328,0.019150
la-liga,marca,FT,5,0.50,0.60,1027,0.549822,0.530672,-0.019150
la-liga,marca,FT,6,0.60,0.70,768,0.647995,0.658854,0.010859
la-liga,marca,FT,7,0.70,0.80,680,0.750152,0.745588,-0.004563
la-liga,marca,FT,8,0.80,0.90,572,0.848673,0.814685,-0.033988
la-liga,marca,FT,9,0.90,1.00,373,0.938526,0.876676,-0.061850
la-liga,margem,FT,0,0.00,0.10,8136,0.031334,0.037242,0.005908
la-liga,margem,FT,1,0.10,0.20,3717,0.150871,0.147969,-0.002902
la-liga,margem,FT,2,0.20,0.30,3107,0.239648,0.236241,-0.003407
la-liga,margem,FT,3,0.30,0.40,366,0.327666,0.286885,-0.040781
la-liga,margem,FT,4,0.40,0.50,49,0.439351,0.306122,-0.133229
la-liga,margem,FT,5,0.50,0.60,13,0.529642,0.153846,-0.375796
la-liga,margem,FT,6,0.60,0.70,1,0.607883,0.000000,-0.607883
la-liga,margem,FT,7,0.70,0.80,1,0.745612,1.000000,0.254388
la-liga-2,1x2,2T,0,0.00,0.10,48,0.074306,0.270833,0.196528
la-liga-2,1x2,2T,1,0.10,0.20,164,0.156400,0.201220,0.044819
la-liga-2,1x2,2T,2,0.20,0.30,179,0.254954,0.279330,0.024375
la-liga-2,1x2,2T,3,0.30,0.40,256,0.353008,0.355469,0.002461
la-liga-2,1x2,2T,4,0.40,0.50,167,0.444723,0.407186,-0.037537
la-liga-2,1x2,2T,5,0.50,0.60,78,0.544130,0.448718,-0.095412
la-liga-2,1x2,2T,6,0.60,0.70,30,0.650915,0.433333,-0.217582
la-liga-2,1x2,2T,7,0.70,0.80,12,0.737066,0.750000,0.012934
la-liga-2,1x2,2T,8,0.80,0.90,2,0.846882,0.000000,-0.846882
la-liga-2,1x2,FT,0,0.00,0.10,60,0.066488,0.216667,0.150179
la-liga-2,1x2,FT,1,0.10,0.20,182,0.153775,0.252747,0.098972
la-liga-2,1x2,FT,2,0.20,0.30,277,0.250769,0.259928,0.009159
la-liga-2,1x2,FT,3,0.30,0.40,132,0.339683,0.310606,-0.029077
la-liga-2,1x2,FT,4,0.40,0.50,87,0.444627,0.367816,-0.076811
la-liga-2,1x2,FT,5,0.50,0.60,82,0.546607,0.487805,-0.058802
la-liga-2,1x2,FT,6,0.60,0.70,69,0.650186,0.550725,-0.099462
la-liga-2,1x2,FT,7,0.70,0.80,29,0.756821,0.586207,-0.170614
la-liga-2,1x2,FT,8,0.80,0.90,16,0.845803,0.750000,-0.095803
la-liga-2,1x2,FT,9,0.90,1.00,2,0.937418,0.500000,-0.437418
la-liga-2,1x2,HT,0,0.00,0.10,54,0.075569,0.240741,0.165172
la-liga-2,1x2,HT,1,0.10,0.20,191,0.152410,0.209424,0.057014
la-liga-2,1x2,HT,2,0.20,0.30,152,0.250767,0.263158,0.012391
la-liga-2,1x2,HT,3,0.30,0.40,180,0.353692,0.322222,-0.031470
la-liga-2,1x2,HT,4,0.40,0.50,225,0.449573,0.440000,-0.009573
la-liga-2,1x2,HT,5,0.50,0.60,107,0.542920,0.457944,-0.084976
la-liga-2,1x2,HT,6,0.60,0.70,22,0.640408,0.454545,-0.185863
la-liga-2,1x2,HT,7,0.70,0.80,5,0.738446,0.600000,-0.138446
la-liga-2,asian_handicap,FT,0,0.00,0.10,701,0.050655,0.091298,0.040643
la-liga-2,asian_handicap,FT,1,0.10,0.20,557,0.147373,0.172352,0.024978
la-liga-2,asian_handicap,FT,2,0.20,0.30,400,0.245072,0.190000,-0.055072
la-liga-2,asian_handicap,FT,3,0.30,0.40,340,0.346280,0.350000,0.003720
la-liga-2,asian_handicap,FT,4,0.40,0.50,296,0.445837,0.418919,-0.026918
la-liga-2,asian_handicap,FT,5,0.50,0.60,296,0.554163,0.581081,0.026918
la-liga-2,asian_handicap,FT,6,0.60,0.70,340,0.653720,0.650000,-0.003720
la-liga-2,asian_handicap,FT,7,0.70,0.80,400,0.754928,0.810000,0.055072
la-liga-2,asian_handicap,FT,8,0.80,0.90,557,0.852627,0.827648,-0.024978
la-liga-2,asian_handicap,FT,9,0.90,1.00,701,0.949345,0.908702,-0.040643
la-liga-2,asian_total,FT,0,0.00,0.10,114,0.065133,0.192982,0.127850
la-liga-2,asian_total,FT,1,0.10,0.20,261,0.153329,0.275862,0.122533
la-liga-2,asian_total,FT,2,0.20,0.30,372,0.250654,0.263441,0.012787
la-liga-2,asian_total,FT,3,0.30,0.40,383,0.348352,0.352480,0.004129
la-liga-2,asian_total,FT,4,0.40,0.50,352,0.448528,0.451705,0.003176
la-liga-2,asian_total,FT,5,0.50,0.60,352,0.551472,0.548295,-0.003176
la-liga-2,asian_total,FT,6,0.60,0.70,383,0.651648,0.647520,-0.004129
la-liga-2,asian_total,FT,7,0.70,0.80,372,0.749346,0.736559,-0.012787
la-liga-2,asian_total,FT,8,0.80,0.90,261,0.846671,0.724138,-0.122533
la-liga-2,asian_total,FT,9,0.90,1.00,114,0.934867,0.807018,-0.127850
la-liga-2,asian_total,HT,0,0.00,0.10,18,0.072809,0.166667,0.093858
la-liga-2,asian_total,HT,1,0.10,0.20,96,0.165118,0.333333,0.168216
la-liga-2,asian_total,HT,2,0.20,0.30,207,0.251424,0.304348,0.052923
la-liga-2,asian_total,HT,3,0.30,0.40,206,0.348314,0.432039,0.083725
la-liga-2,asian_total,HT,4,0.40,0.50,124,0.450117,0.467742,0.017625
la-liga-2,asian_total,HT,5,0.50,0.60,124,0.549883,0.532258,-0.017625
la-liga-2,asian_total,HT,6,0.60,0.70,206,0.651686,0.567961,-0.083725
la-liga-2,asian_total,HT,7,0.70,0.80,207,0.748576,0.695652,-0.052923
la-liga-2,asian_total,HT,8,0.80,0.90,96,0.834882,0.666667,-0.168216
la-liga-2,asian_total,HT,9,0.90,1.00,18,0.927191,0.833333,-0.093858
la-liga-2,btts,FT,0,0.00,0.10,1,0.099680,1.000000,0.900320
la-liga-2,btts,FT,1,0.10,0.20,12,0.146184,0.500000,0.353816
la-liga-2,btts,FT,2,0.20,0.30,37,0.256416,0.486486,0.230070
la-liga-2,btts,FT,3,0.30,0.40,102,0.354963,0.470588,0.115625
la-liga-2,btts,FT,4,0.40,0.50,160,0.454325,0.500000,0.045675
la-liga-2,btts,FT,5,0.50,0.60,160,0.545675,0.500000,-0.045675
la-liga-2,btts,FT,6,0.60,0.70,102,0.645037,0.529412,-0.115625
la-liga-2,btts,FT,7,0.70,0.80,37,0.743584,0.513514,-0.230070
la-liga-2,btts,FT,8,0.80,0.90,12,0.853816,0.500000,-0.353816
la-liga-2,btts,FT,9,0.90,1.00,1,0.900320,0.000000,-0.900320
la-liga-2,btts,HT,0,0.00,0.10,75,0.071093,0.213333,0.142240
la-liga-2,btts,HT,1,0.10,0.20,183,0.145065,0.262295,0.117230
la-liga-2,btts,HT,2,0.20,0.30,49,0.239583,0.204082,-0.035501
la-liga-2,btts,HT,3,0.30,0.40,4,0.326967,0.000000,-0.326967
la-liga-2,btts,HT,4,0.40,0.50,1,0.496002,1.000000,0.503998
la-liga-2,btts,HT,5,0.50,0.60,1,0.503998,0.000000,-0.503998
la-liga-2,btts,HT,6,0.60,0.70,4,0.673033,1.000000,0.326967
la-liga-2,btts,HT,7,0.70,0.80,49,0.760417,0.795918,0.035501
la-liga-2,btts,HT,8,0.80,0.90,183,0.854935,0.737705,-0.117230
la-liga-2,btts,HT,9,0.90,1.00,75,0.928907,0.786667,-0.142240
la-liga-2,btts_algum_tempo,FULL,0,0.00,0.10,5,0.074592,0.600000,0.525408
la-liga-2,btts_algum_tempo,FULL,1,0.10,0.20,28,0.153330,0.392857,0.239527
la-liga-2,btts_algum_tempo,FULL,2,0.20,0.30,82,0.258717,0.463415,0.204697
la-liga-2,btts_algum_tempo,FULL,3,0.30,0.40,99,0.356962,0.434343,0.077382
la-liga-2,btts_algum_tempo,FULL,4,0.40,0.50,98,0.445467,0.469388,0.023920
la-liga-2,btts_algum_tempo,FULL,5,0.50,0.60,98,0.554533,0.530612,-0.023920
la-liga-2,btts_algum_tempo,FULL,6,0.60,0.70,99,0.643038,0.565657,-0.077382
la-liga-2,btts_algum_tempo,FULL,7,0.70,0.80,82,0.741283,0.536585,-0.204697
la-liga-2,btts_algum_tempo,FULL,8,0.80,0.90,28,0.846670,0.607143,-0.239527
la-liga-2,btts_algum_tempo,FULL,9,0.90,1.00,5,0.925408,0.400000,-0.525408
la-liga-2,btts_ambos_tempos,FULL,0,0.00,0.10,289,0.035778,0.065744,0.029966
la-liga-2,btts_ambos_tempos,FULL,1,0.10,0.20,22,0.128933,0.090909,-0.038024
la-liga-2,btts_ambos_tempos,FULL,3,0.30,0.40,1,0.346583,0.000000,-0.346583
la-liga-2,btts_ambos_tempos,FULL,6,0.60,0.70,1,0.653417,1.000000,0.346583
la-liga-2,btts_ambos_tempos,FULL,8,0.80,0.90,22,0.871067,0.909091,0.038024
la-liga-2,btts_ambos_tempos,FULL,9,0.90,1.00,289,0.964222,0.934256,-0.029966
la-liga-2,cartoes,FT,0,0.00,0.10,993,0.060686,0.080564,0.019877
la-liga-2,cartoes,FT,1,0.10,0.20,882,0.149456,0.198413,0.048956
