liga,family,period,prob_bin,bin_lo,bin_hi,n,mean_pred,observed_freq,gap
serie-b-italia,chutes_alvo,HT,5,0.50,0.60,840,0.541372,0.534524,-0.006848
serie-b-italia,chutes_alvo,HT,6,0.60,0.70,270,0.686936,0.666667,-0.020270
serie-b-italia,chutes_alvo,HT,7,0.70,0.80,850,0.709778,0.704706,-0.005072
serie-b-italia,chutes_alvo,HT,8,0.80,0.90,1400,0.844223,0.837857,-0.006366
serie-b-italia,chutes_alvo_1x2,FT,1,0.10,0.20,280,0.124756,0.117857,-0.006899
serie-b-italia,chutes_alvo_1x2,FT,3,0.30,0.40,280,0.328920,0.292857,-0.036063
serie-b-italia,chutes_alvo_1x2,FT,5,0.50,0.60,280,0.542528,0.589286,0.046757
serie-b-italia,chutes_alvo_1x2,HT,1,0.10,0.20,219,0.192937,0.205479,0.012542
serie-b-italia,chutes_alvo_1x2,HT,2,0.20,0.30,61,0.205116,0.196721,-0.008395
serie-b-italia,chutes_alvo_1x2,HT,3,0.30,0.40,280,0.321269,0.307143,-0.014127
serie-b-italia,chutes_alvo_1x2,HT,4,0.40,0.50,280,0.479088,0.489286,0.010197
serie-b-italia,dupla,FT,1,0.10,0.20,1,0.146290,0.000000,-0.146290
serie-b-italia,dupla,FT,2,0.20,0.30,14,0.247825,0.142857,-0.104968
serie-b-italia,dupla,FT,3,0.30,0.40,37,0.352312,0.432432,0.080121
serie-b-italia,dupla,FT,4,0.40,0.50,78,0.449838,0.512821,0.062982
serie-b-italia,dupla,FT,5,0.50,0.60,110,0.562224,0.600000,0.037776
serie-b-italia,dupla,FT,6,0.60,0.70,143,0.658578,0.685315,0.026737
serie-b-italia,dupla,FT,7,0.70,0.80,322,0.744045,0.717391,-0.026653
serie-b-italia,dupla,FT,8,0.80,0.90,131,0.842525,0.793893,-0.048632
serie-b-italia,dupla,FT,9,0.90,1.00,4,0.918471,0.750000,-0.168471
serie-b-italia,dupla,HT,3,0.30,0.40,4,0.381562,0.250000,-0.131562
serie-b-italia,dupla,HT,4,0.40,0.50,14,0.465150,0.428571,-0.036579
serie-b-italia,dupla,HT,5,0.50,0.60,257,0.557788,0.571984,0.014196
serie-b-italia,dupla,HT,6,0.60,0.70,228,0.638372,0.605263,-0.033109
serie-b-italia,dupla,HT,7,0.70,0.80,197,0.748742,0.791878,0.043136
serie-b-italia,dupla,HT,8,0.80,0.90,140,0.837365,0.800000,-0.037365
serie-b-italia,escanteios,FT,0,0.00,0.10,183,0.084961,0.098361,0.013400
serie-b-italia,escanteios,FT,1,0.10,0.20,1382,0.145001,0.152677,0.007677
serie-b-italia,escanteios,FT,2,0.20,0.30,1362,0.246411,0.260646,0.014235
serie-b-italia,escanteios,FT,3,0.30,0.40,1392,0.349206,0.339080,-0.010126
serie-b-italia,escanteios,FT,4,0.40,0.50,1306,0.453562,0.460949,0.007387
serie-b-italia,escanteios,FT,5,0.50,0.60,1264,0.548653,0.541139,-0.007513
serie-b-italia,escanteios,FT,6,0.60,0.70,1381,0.651912,0.661839,0.009927
serie-b-italia,escanteios,FT,7,0.70,0.80,1365,0.753725,0.738462,-0.015264
serie-b-italia,escanteios,FT,8,0.80,0.90,1428,0.855260,0.848739,-0.006521
serie-b-italia,escanteios,FT,9,0.90,1.00,137,0.917980,0.905109,-0.012870
serie-b-italia,escanteios,HT,0,0.00,0.10,300,0.068720,0.080000,0.011280
serie-b-italia,escanteios,HT,1,0.10,0.20,1342,0.154667,0.154993,0.000326
serie-b-italia,escanteios,HT,2,0.20,0.30,913,0.250270,0.261774,0.011504
serie-b-italia,escanteios,HT,3,0.30,0.40,827,0.347364,0.354293,0.006928
serie-b-italia,escanteios,HT,4,0.40,0.50,818,0.448994,0.462103,0.013109
serie-b-italia,escanteios,HT,5,0.50,0.60,818,0.551046,0.537897,-0.013148
serie-b-italia,escanteios,HT,6,0.60,0.70,857,0.651645,0.645274,-0.006371
serie-b-italia,escanteios,HT,7,0.70,0.80,892,0.751224,0.739910,-0.011313
serie-b-italia,escanteios,HT,8,0.80,0.90,1317,0.845875,0.846621,0.000747
serie-b-italia,escanteios,HT,9,0.90,1.00,316,0.929573,0.917722,-0.011852
serie-b-italia,escanteios_1x2,FT,0,0.00,0.10,172,0.083080,0.075581,-0.007498
serie-b-italia,escanteios_1x2,FT,1,0.10,0.20,129,0.118291,0.131783,0.013492
serie-b-italia,escanteios_1x2,FT,2,0.20,0.30,63,0.241107,0.285714,0.044607
serie-b-italia,escanteios_1x2,FT,3,0.30,0.40,114,0.352634,0.377193,0.024559
serie-b-italia,escanteios_1x2,FT,4,0.40,0.50,171,0.452775,0.461988,0.009213
serie-b-italia,escanteios_1x2,FT,5,0.50,0.60,97,0.547021,0.525773,-0.021248
serie-b-italia,escanteios_1x2,FT,6,0.60,0.70,58,0.651440,0.568966,-0.082475
serie-b-italia,escanteios_1x2,FT,7,0.70,0.80,29,0.719534,0.758621,0.039087
serie-b-italia,escanteios_1x2,FT,8,0.80,0.90,5,0.817128,0.600000,-0.217128
serie-b-italia,escanteios_1x2,FT,9,0.90,1.00,2,0.914456,0.500000,-0.414456
serie-b-italia,escanteios_1x2,HT,0,0.00,0.10,4,0.074184,0.500000,0.425816
serie-b-italia,escanteios_1x2,HT,1,0.10,0.20,289,0.149614,0.141869,-0.007745
serie-b-italia,escanteios_1x2,HT,2,0.20,0.30,68,0.246922,0.352941,0.106019
serie-b-italia,escanteios_1x2,HT,3,0.30,0.40,112,0.340111,0.366071,0.025961
serie-b-italia,escanteios_1x2,HT,4,0.40,0.50,234,0.436742,0.448718,0.011976
serie-b-italia,escanteios_1x2,HT,5,0.50,0.60,66,0.544230,0.469697,-0.074533
serie-b-italia,escanteios_1x2,HT,6,0.60,0.70,58,0.631049,0.551724,-0.079325
serie-b-italia,escanteios_1x2,HT,7,0.70,0.80,5,0.748886,0.400000,-0.348886
serie-b-italia,escanteios_1x2,HT,8,0.80,0.90,1,0.868060,0.000000,-0.868060
serie-b-italia,escanteios_1x2,HT,9,0.90,1.00,3,0.968221,0.666667,-0.301554
serie-b-italia,escanteios_handicap,FT,0,0.00,0.10,234,0.062099,0.076923,0.014824
serie-b-italia,escanteios_handicap,FT,1,0.10,0.20,708,0.149487,0.170904,0.021417
serie-b-italia,escanteios_handicap,FT,2,0.20,0.30,555,0.246168,0.255856,0.009688
serie-b-italia,escanteios_handicap,FT,3,0.30,0.40,443,0.346549,0.325056,-0.021492
serie-b-italia,escanteios_handicap,FT,4,0.40,0.50,280,0.439692,0.450000,0.010308
serie-b-italia,escanteios_handicap,FT,5,0.50,0.60,356,0.550237,0.547753,-0.002484
serie-b-italia,escanteios_handicap,FT,6,0.60,0.70,456,0.653596,0.675439,0.021843
serie-b-italia,escanteios_handicap,FT,7,0.70,0.80,528,0.754603,0.753788,-0.000815
serie-b-italia,escanteios_handicap,FT,8,0.80,0.90,617,0.849518,0.834684,-0.014834
serie-b-italia,escanteios_handicap,FT,9,0.90,1.00,303,0.939047,0.900990,-0.038057
serie-b-italia,escanteios_handicap,HT,0,0.00,0.10,105,0.072832,0.076190,0.003358
serie-b-italia,escanteios_handicap,HT,1,0.10,0.20,435,0.152255,0.160920,0.008664
serie-b-italia,escanteios_handicap,HT,2,0.20,0.30,351,0.260782,0.239316,-0.021466
serie-b-italia,escanteios_handicap,HT,3,0.30,0.40,154,0.340176,0.324675,-0.015500
serie-b-italia,escanteios_handicap,HT,4,0.40,0.50,84,0.454463,0.345238,-0.109224
serie-b-italia,escanteios_handicap,HT,5,0.50,0.60,69,0.535750,0.666667,0.130917
serie-b-italia,escanteios_handicap,HT,6,0.60,0.70,190,0.653010,0.678947,0.025938
serie-b-italia,escanteios_handicap,HT,7,0.70,0.80,351,0.747252,0.783476,0.036224
serie-b-italia,escanteios_handicap,HT,8,0.80,0.90,338,0.849466,0.831361,-0.018105
serie-b-italia,escanteios_handicap,HT,9,0.90,1.00,163,0.928085,0.907975,-0.020110
serie-b-italia,escanteios_oddeven,FT,4,0.40,0.50,280,0.484823,0.510714,0.025891
serie-b-italia,escanteios_oddeven,FT,5,0.50,0.60,276,0.511734,0.485507,-0.026227
serie-b-italia,escanteios_oddeven,FT,6,0.60,0.70,4,0.627109,0.750000,0.122891
serie-b-italia,escanteios_oddeven,HT,2,0.20,0.30,1,0.298938,0.000000,-0.298938
serie-b-italia,escanteios_oddeven,HT,4,0.40,0.50,279,0.493585,0.476703,-0.016883
serie-b-italia,escanteios_oddeven,HT,5,0.50,0.60,279,0.506606,0.523297,0.016692
serie-b-italia,escanteios_oddeven,HT,7,0.70,0.80,1,0.701062,1.000000,0.298938
serie-b-italia,faltas,FT,0,0.00,0.10,1268,0.054229,0.052050,-0.002178
serie-b-italia,faltas,FT,1,0.10,0.20,833,0.139661,0.150060,0.010399
serie-b-italia,faltas,FT,2,0.20,0.30,710,0.240589,0.247887,0.007299
serie-b-italia,faltas,FT,3,0.30,0.40,543,0.353969,0.394107,0.040138
serie-b-italia,faltas,FT,4,0.40,0.50,566,0.447350,0.420495,-0.026855
serie-b-italia,faltas,FT,5,0.50,0.60,585,0.553753,0.577778,0.024024
serie-b-italia,faltas,FT,6,0.60,0.70,512,0.646611,0.603516,-0.043096
serie-b-italia,faltas,FT,7,0.70,0.80,721,0.758532,0.753121,-0.005412
serie-b-italia,faltas,FT,8,0.80,0.90,801,0.858017,0.850187,-0.007830
serie-b-italia,faltas,FT,9,0.90,1.00,1301,0.944626,0.945427,0.000800
serie-b-italia,gols,2T,0,0.00,0.10,278,0.061216,0.061151,-0.000065
serie-b-italia,gols,2T,1,0.10,0.20,273,0.157299,0.153846,-0.003453
serie-b-italia,gols,2T,2,0.20,0.30,258,0.244092,0.263566,0.019474
serie-b-italia,gols,2T,3,0.30,0.40,175,0.355424,0.314286,-0.041138
serie-b-italia,gols,2T,4,0.40,0.50,136,0.451828,0.448529,-0.003298
serie-b-italia,gols,2T,5,0.50,0.60,136,0.548172,0.551471,0.003298
serie-b-italia,gols,2T,6,0.60,0.70,175,0.644576,0.685714,0.041138
serie-b-italia,gols,2T,7,0.70,0.80,258,0.755908,0.736434,-0.019474
serie-b-italia,gols,2T,8,0.80,0.90,273,0.842701,0.846154,0.003453
serie-b-italia,gols,2T,9,0.90,1.00,278,0.938784,0.938849,0.000065
serie-b-italia,gols,FT,0,0.00,0.10,1760,0.044423,0.052273,0.007850
serie-b-italia,gols,FT,1,0.10,0.20,902,0.152493,0.165188,0.012696
serie-b-italia,gols,FT,2,0.20,0.30,674,0.255202,0.232938,-0.022264
serie-b-italia,gols,FT,3,0.30,0.40,594,0.350802,0.355219,0.004417
serie-b-italia,gols,FT,4,0.40,0.50,548,0.452022,0.450730,-0.001292
serie-b-italia,gols,FT,5,0.50,0.60,552,0.547631,0.548913,0.001282
serie-b-italia,gols,FT,6,0.60,0.70,594,0.649198,0.644781,-0.004417
serie-b-italia,gols,FT,7,0.70,0.80,674,0.744798,0.767062,0.022264
serie-b-italia,gols,FT,8,0.80,0.90,902,0.847507,0.834812,-0.012696
serie-b-italia,gols,FT,9,0.90,1.00,1760,0.955577,0.947727,-0.007850
serie-b-italia,gols,HT,0,0.00,0.10,641,0.058093,0.067083,0.008989
serie-b-italia,gols,HT,1,0.10,0.20,392,0.142337,0.114796,-0.027542
serie-b-italia,gols,HT,2,0.20,0.30,465,0.268216,0.288172,0.019956
serie-b-italia,gols,HT,3,0.30,0.40,414,0.352933,0.342995,-0.009938
serie-b-italia,gols,HT,4,0.40,0.50,328,0.451865,0.472561,0.020696
serie-b-italia,gols,HT,5,0.50,0.60,328,0.548135,0.527439,-0.020696
serie-b-italia,gols,HT,6,0.60,0.70,414,0.647067,0.657005,0.009938
serie-b-italia,gols,HT,7,0.70,0.80,465,0.731784,0.711828,-0.019956
serie-b-italia,gols,HT,8,0.80,0.90,392,0.857663,0.885204,0.027542
serie-b-italia,gols,HT,9,0.90,1.00,641,0.941907,0.932917,-0.008989
serie-b-italia,gols_oddeven,FT,4,0.40,0.50,218,0.492160,0.477064,-0.015096
serie-b-italia,gols_oddeven,FT,5,0.50,0.60,342,0.504997,0.514620,0.009623
serie-b-italia,gols_oddeven,HT,3,0.30,0.40,1,0.346077,0.000000,-0.346077
serie-b-italia,gols_oddeven,HT,4,0.40,0.50,279,0.461581,0.440860,-0.020721
serie-b-italia,gols_oddeven,HT,5,0.50,0.60,279,0.538419,0.559140,0.020721
serie-b-italia,gols_oddeven,HT,6,0.60,0.70,1,0.653923,1.000000,0.346077
serie-b-italia,impedimentos,FT,0,0.00,0.10,20,0.078372,0.200000,0.121628
serie-b-italia,impedimentos,FT,1,0.10,0.20,587,0.162387,0.211244,0.048856
serie-b-italia,impedimentos,FT,2,0.20,0.30,870,0.244007,0.275862,0.031855
serie-b-italia,impedimentos,FT,3,0.30,0.40,691,0.351053,0.364689,0.013636
serie-b-italia,impedimentos,FT,4,0.40,0.50,624,0.452344,0.445513,-0.006831
serie-b-italia,impedimentos,FT,5,0.50,0.60,628,0.544537,0.550955,0.006418
serie-b-italia,impedimentos,FT,6,0.60,0.70,697,0.647826,0.634146,-0.013680
serie-b-italia,impedimentos,FT,7,0.70,0.80,873,0.754790,0.725086,-0.029704
serie-b-italia,impedimentos,FT,8,0.80,0.90,601,0.838089,0.787022,-0.051067
serie-b-italia,impedimentos,FT,9,0.90,1.00,9,0.924351,0.888889,-0.035463
superliga-argentina,1x2,FT,0,0.00,0.10,15,0.054763,0.066667,0.011904
superliga-argentina,1x2,FT,1,0.10,0.20,222,0.156787,0.243243,0.086457
superliga-argentina,1x2,FT,2,0.20,0.30,572,0.258152,0.293706,0.035554
superliga-argentina,1x2,FT,3,0.30,0.40,502,0.338145,0.340637,0.002493
superliga-argentina,1x2,FT,4,0.40,0.50,255,0.429215,0.376471,-0.052745
superliga-argentina,1x2,FT,5,0.50,0.60,122,0.552843,0.450820,-0.102023
superliga-argentina,1x2,FT,6,0.60,0.70,52,0.644109,0.576923,-0.067186
superliga-argentina,1x2,FT,7,0.70,0.80,17,0.755791,0.588235,-0.167555
superliga-argentina,1x2,FT,8,0.80,0.90,2,0.846213,0.500000,-0.346213
superliga-argentina,1x2,FT,9,0.90,1.00,2,0.976116,0.500000,-0.476116
superliga-argentina,1x2,HT,0,0.00,0.10,9,0.056802,0.111111,0.054309
superliga-argentina,1x2,HT,1,0.10,0.20,345,0.162697,0.205797,0.043101
superliga-argentina,1x2,HT,2,0.20,0.30,462,0.247163,0.242424,-0.004739
superliga-argentina,1x2,HT,3,0.30,0.40,327,0.350669,0.333333,-0.017336
superliga-argentina,1x2,HT,4,0.40,0.50,573,0.458627,0.481675,0.023048
superliga-argentina,1x2,HT,5,0.50,0.60,27,0.545029,0.333333,-0.211696
superliga-argentina,1x2,HT,6,0.60,0.70,9,0.644236,0.444444,-0.199791
superliga-argentina,1x2,HT,7,0.70,0.80,6,0.731298,0.500000,-0.231298
superliga-argentina,1x2,HT,8,0.80,0.90,1,0.822000,0.000000,-0.822000
superliga-argentina,1x2,HT,9,0.90,1.00,2,1.000000,1.000000,0.000000
superliga-argentina,btts,FT,0,0.00,0.10,1,0.047669,1.000000,0.952331
superliga-argentina,btts,FT,2,0.20,0.30,5,0.289101,0.200000,-0.089101
superliga-argentina,btts,FT,3,0.30,0.40,41,0.354623,0.463415,0.108792
superliga-argentina,btts,FT,4,0.40,0.50,540,0.467193,0.462963,-0.004231
superliga-argentina,btts,FT,5,0.50,0.60,539,0.532682,0.536178,0.003496
superliga-argentina,btts,FT,6,0.60,0.70,42,0.644297,0.547619,-0.096678
superliga-argentina,btts,FT,7,0.70,0.80,5,0.710899,0.800000,0.089101
superliga-argentina,btts,FT,9,0.90,1.00,1,0.952331,0.000000,-0.952331
superliga-argentina,btts,HT,0,0.00,0.10,20,0.080840,0.200000,0.119160
superliga-argentina,btts,HT,1,0.10,0.20,516,0.166058,0.122093,-0.043965
superliga-argentina,btts,HT,2,0.20,0.30,49,0.224460,0.061224,-0.163236
superliga-argentina,btts,HT,3,0.30,0.40,1,0.321909,0.000000,-0.321909
superliga-argentina,btts,HT,4,0.40,0.50,1,0.440030,0.000000,-0.440030
superliga-argentina,btts,HT,5,0.50,0.60,1,0.559970,1.000000,0.440030
superliga-argentina,btts,HT,6,0.60,0.70,1,0.678091,1.000000,0.321909
superliga-argentina,btts,HT,7,0.70,0.80,49,0.775540,0.938776,0.163236
superliga-argentina,btts,HT,8,0.80,0.90,533,0.835664,0.876173,0.040509
superliga-argentina,btts,HT,9,0.90,1.00,3,0.953807,0.666667,-0.287141
superliga-argentina,cartoes,FT,0,0.00,0.10,2297,0.041196,0.049630,0.008434
superliga-argentina,cartoes,FT,1,0.10,0.20,1367,0.145784,0.161668,0.015884
superliga-argentina,cartoes,FT,2,0.20,0.30,1346,0.263849,0.275632,0.011782
superliga-argentina,cartoes,FT,3,0.30,0.40,1929,0.354296,0.341109,-0.013187
superliga-argentina,cartoes,FT,4,0.40,0.50,1844,0.448484,0.426790,-0.021694
superliga-argentina,cartoes,FT,5,0.50,0.60,1867,0.555419,0.570969,0.015551
superliga-argentina,cartoes,FT,6,0.60,0.70,1991,0.645714,0.657459,0.011745
superliga-argentina,cartoes,FT,7,0.70,0.80,1290,0.735556,0.727132,-0.008424
superliga-argentina,cartoes,FT,8,0.80,0.90,1409,0.854724,0.838893,-0.015831
superliga-argentina,cartoes,FT,9,0.90,1.00,2270,0.960409,0.951101,-0.009308
superliga-argentina,cartoes,HT,0,0.00,0.10,352,0.059536,0.093750,0.034214
superliga-argentina,cartoes,HT,1,0.10,0.20,925,0.171516,0.172973,0.001457
superliga-argentina,cartoes,HT,2,0.20,0.30,1660,0.249272,0.281928,0.032656
superliga-argentina,cartoes,HT,3,0.30,0.40,829,0.349650,0.346200,-0.003449
superliga-argentina,cartoes,HT,4,0.40,0.50,902,0.448379,0.420177,-0.028202
superliga-argentina,cartoes,HT,5,0.50,0.60,970,0.552199,0.575258,0.023059
superliga-argentina,cartoes,HT,6,0.60,0.70,857,0.652519,0.653442,0.000923
superliga-argentina,cartoes,HT,7,0.70,0.80,1656,0.747190,0.722826,-0.024363
superliga-argentina,cartoes,HT,8,0.80,0.90,897,0.830611,0.827202,-0.003410
superliga-argentina,cartoes,HT,9,0.90,1.00,344,0.940600,0.906977,-0.033623
superliga-argentina,cartoes_1x2,FT,0,0.00,0.10,5,0.036942,0.200000,0.163058
superliga-argentina,cartoes_1x2,FT,1,0.10,0.20,499,0.189425,0.184369,-0.005056
superliga-argentina,cartoes_1x2,FT,2,0.20,0.30,304,0.251487,0.269737,0.018250
superliga-argentina,cartoes_1x2,FT,3,0.30,0.40,381,0.360327,0.356955,-0.003371
superliga-argentina,cartoes_1x2,FT,4,0.40,0.50,393,0.441663,0.458015,0.016352
superliga-argentina,cartoes_1x2,FT,5,0.50,0.60,178,0.521628,0.533708,0.012080
superliga-argentina,cartoes_1x2,FT,7,0.70,0.80,1,0.723019,1.000000,0.276981
superliga-argentina,chutes,FT,0,0.00,0.10,557,0.062413,0.071813,0.009400
superliga-argentina,chutes,FT,1,0.10,0.20,3512,0.162335,0.164009,0.001674
superliga-argentina,chutes,FT,2,0.20,0.30,4190,0.253028,0.267542,0.014514
superliga-argentina,chutes,FT,3,0.30,0.40,2888,0.355411,0.372230,0.016819
superliga-argentina,chutes,FT,4,0.40,0.50,2354,0.447957,0.444775,-0.003182
superliga-argentina,chutes,FT,5,0.50,0.60,2082,0.547668,0.537944,-0.009723
superliga-argentina,chutes,FT,6,0.60,0.70,3246,0.642803,0.635551,-0.007252
superliga-argentina,chutes,FT,7,0.70,0.80,4085,0.745738,0.732191,-0.013547
superliga-argentina,chutes,FT,8,0.80,0.90,3578,0.838104,0.835942,-0.002162
superliga-argentina,chutes,FT,9,0.90,1.00,510,0.940874,0.935294,-0.005580
superliga-argentina,chutes,HT,0,0.00,0.10,102,0.027036,0.147059,0.120023
superliga-argentina,chutes,HT,1,0.10,0.20,797,0.162103,0.181932,0.019829
superliga-argentina,chutes,HT,2,0.20,0.30,1777,0.249034,0.248171,-0.000863
superliga-argentina,chutes,HT,3,0.30,0.40,3082,0.351681,0.359507,0.007826
superliga-argentina,chutes,HT,4,0.40,0.50,1929,0.468676,0.470710,0.002035
superliga-argentina,chutes,HT,5,0.50,0.60,1832,0.533314,0.531659,-0.001654
superliga-argentina,chutes,HT,6,0.60,0.70,3067,0.647210,0.640691,-0.006519
superliga-argentina,chutes,HT,7,0.70,0.80,1779,0.749135,0.752108,0.002973
superliga-argentina,chutes,HT,8,0.80,0.90,779,0.837149,0.816431,-0.020717
superliga-argentina,chutes,HT,9,0.90,1.00,118,0.964239,0.855932,-0.108306
superliga-argentina,chutes_1x2,FT,0,0.00,0.10,614,0.045522,0.053746,0.008224
superliga-argentina,chutes_1x2,FT,1,0.10,0.20,84,0.152952,0.130952,-0.021999
superliga-argentina,chutes_1x2,FT,2,0.20,0.30,153,0.246493,0.235294,-0.011199
superliga-argentina,chutes_1x2,FT,3,0.30,0.40,180,0.338839,0.316667,-0.022173
superliga-argentina,chutes_1x2,FT,4,0.40,0.50,163,0.426333,0.355828,-0.070505
superliga-argentina,chutes_1x2,FT,5,0.50,0.60,185,0.541028,0.616216,0.075188
superliga-argentina,chutes_1x2,FT,6,0.60,0.70,178,0.651921,0.674157,0.022236
superliga-argentina,chutes_1x2,FT,7,0.70,0.80,116,0.734380,0.732759,-0.001622
superliga-argentina,chutes_1x2,FT,8,0.80,0.90,59,0.831723,0.813559,-0.018164
superliga-argentina,chutes_1x2,FT,9,0.90,1.00,29,0.953789,0.862069,-0.091720
superliga-argentina,chutes_1x2,HT,0,0.00,0.10,608,0.081243,0.087171,0.005928
superliga-argentina,chutes_1x2,HT,1,0.10,0.20,93,0.146670,0.193548,0.046879
superliga-argentina,chutes_1x2,HT,2,0.20,0.30,158,0.257833,0.253165,-0.004669
superliga-argentina,chutes_1x2,HT,3,0.30,0.40,203,0.350728,0.334975,-0.015753
superliga-argentina,chutes_1x2,HT,4,0.40,0.50,196,0.445111,0.433673,-0.011438
superliga-argentina,chutes_1x2,HT,5,0.50,0.60,223,0.553776,0.551570,-0.002206
superliga-argentina,chutes_1x2,HT,6,0.60,0.70,120,0.645196,0.641667,-0.003530
superliga-argentina,chutes_1x2,HT,7,0.70,0.80,102,0.742449,0.754902,0.012453
superliga-argentina,chutes_1x2,HT,8,0.80,0.90,43,0.827700,0.744186,-0.083514
superliga-argentina,chutes_1x2,HT,9,0.90,1.00,15,0.954046,0.933333,-0.020713
superliga-argentina,chutes_alvo,FT,0,0.00,0.10,931,0.064958,0.071966,0.007007
superliga-argentina,chutes_alvo,FT,1,0.10,0.20,3178,0.144643,0.158276,0.013633
superliga-argentina,chutes_alvo,FT,2,0.20,0.30,1425,0.255569,0.272982,0.017414
superliga-argentina,chutes_alvo,FT,3,0.30,0.40,2126,0.321476,0.336783,0.015306
superliga-argentina,chutes_alvo,FT,4,0.40,0.50,2319,0.465797,0.485123,0.019326
superliga-argentina,chutes_alvo,FT,5,0.50,0.60,2327,0.531679,0.515685,-0.015993
superliga-argentina,chutes_alvo,FT,6,0.60,0.70,2106,0.678981,0.662868,-0.016113
superliga-argentina,chutes_alvo,FT,7,0.70,0.80,1425,0.732479,0.726316,-0.006164
superliga-argentina,chutes_alvo,FT,8,0.80,0.90,3180,0.855045,0.841824,-0.013221
superliga-argentina,chutes_alvo,FT,9,0.90,1.00,941,0.935554,0.925611,-0.009943
superliga-argentina,chutes_alvo,HT,0,0.00,0.10,1174,0.031630,0.097956,0.066325
superliga-argentina,chutes_alvo,HT,1,0.10,0.20,1928,0.171277,0.181535,0.010258
superliga-argentina,chutes_alvo,HT,2,0.20,0.30,1602,0.236092,0.250312,0.014220
superliga-argentina,chutes_alvo,HT,3,0.30,0.40,601,0.350847,0.347754,-0.003093
superliga-argentina,chutes_alvo,HT,4,0.40,0.50,1739,0.464402,0.482461,0.018060
superliga-argentina,chutes_alvo,HT,5,0.50,0.60,1738,0.527950,0.517261,-0.010688
superliga-argentina,chutes_alvo,HT,6,0.60,0.70,601,0.648314,0.653910,0.005596
superliga-argentina,chutes_alvo,HT,7,0.70,0.80,1603,0.763870,0.749220,-0.014650
superliga-argentina,chutes_alvo,HT,8,0.80,0.90,1864,0.829107,0.820279,-0.008828
superliga-argentina,chutes_alvo,HT,9,0.90,1.00,1238,0.967181,0.894992,-0.072189
superliga-argentina,chutes_alvo_1x2,FT,0,0.00,0.10,5,0.060323,0.200000,0.139677
superliga-argentina,chutes_alvo_1x2,FT,1,0.10,0.20,561,0.142701,0.165775,0.023074
superliga-argentina,chutes_alvo_1x2,FT,2,0.20,0.30,606,0.274972,0.272277,-0.002695
superliga-argentina,chutes_alvo_1x2,FT,3,0.30,0.40,2,0.300398,0.000000,-0.300398
superliga-argentina,chutes_alvo_1x2,FT,4,0.40,0.50,584,0.459419,0.556507,0.097088
superliga-argentina,chutes_alvo_1x2,FT,5,0.50,0.60,3,0.501970,1.000000,0.498030
superliga-argentina,chutes_alvo_1x2,HT,0,0.00,0.10,5,0.007869,0.400000,0.392131
superliga-argentina,chutes_alvo_1x2,HT,1,0.10,0.20,2,0.159084,1.000000,0.840916
superliga-argentina,chutes_alvo_1x2,HT,2,0.20,0.30,1167,0.255806,0.238218,-0.017588
superliga-argentina,chutes_alvo_1x2,HT,3,0.30,0.40,2,0.387517,0.000000,-0.387517
superliga-argentina,chutes_alvo_1x2,HT,4,0.40,0.50,584,0.471559,0.522260,0.050702
superliga-argentina,chutes_alvo_1x2,HT,5,0.50,0.60,1,0.500000,0.000000,-0.500000
superliga-argentina,dupla,FT,0,0.00,0.10,2,0.023884,0.500000,0.476116
superliga-argentina,dupla,FT,1,0.10,0.20,2,0.153787,0.500000,0.346213
superliga-argentina,dupla,FT,2,0.20,0.30,17,0.244209,0.411765,0.167555
superliga-argentina,dupla,FT,3,0.30,0.40,52,0.355891,0.423077,0.067186
superliga-argentina,dupla,FT,4,0.40,0.50,122,0.447157,0.549180,0.102023
superliga-argentina,dupla,FT,5,0.50,0.60,255,0.570785,0.623529,0.052745
superliga-argentina,dupla,FT,6,0.60,0.70,502,0.661855,0.659363,-0.002493
superliga-argentina,dupla,FT,7,0.70,0.80,572,0.741848,0.706294,-0.035554
superliga-argentina,dupla,FT,8,0.80,0.90,234,0.846005,0.764957,-0.081048
superliga-argentina,dupla,FT,9,0.90,1.00,3,0.938408,1.000000,0.061592
superliga-argentina,dupla,HT,0,0.00,0.10,2,0.000000,0.000000,0.000000
superliga-argentina,dupla,HT,1,0.10,0.20,1,0.178000,1.000000,0.822000
superliga-argentina,dupla,HT,2,0.20,0.30,6,0.268702,0.500000,0.231298
superliga-argentina,dupla,HT,3,0.30,0.40,9,0.355764,0.555556,0.199791
superliga-argentina,dupla,HT,4,0.40,0.50,27,0.454971,0.666667,0.211696
superliga-argentina,dupla,HT,5,0.50,0.60,573,0.541373,0.518325,-0.023048
superliga-argentina,dupla,HT,6,0.60,0.70,327,0.649331,0.666667,0.017336
superliga-argentina,dupla,HT,7,0.70,0.80,462,0.752837,0.757576,0.004739
superliga-argentina,dupla,HT,8,0.80,0.90,352,0.838476,0.795455,-0.043021
superliga-argentina,dupla,HT,9,0.90,1.00,2,0.961649,1.000000,0.038351
superliga-argentina,escanteios,FT,0,0.00,0.10,1258,0.084503,0.069157,-0.015346
superliga-argentina,escanteios,FT,1,0.10,0.20,2429,0.152848,0.132977,-0.019872
superliga-argentina,escanteios,FT,2,0.20,0.30,2680,0.252572,0.244403,-0.008169
superliga-argentina,escanteios,FT,3,0.30,0.40,2408,0.342635,0.335963,-0.006671
superliga-argentina,escanteios,FT,4,0.40,0.50,2965,0.455189,0.452277,-0.002913
